data,label
"[-0.03029259  0.1081938   0.0194585  -0.08067825 -0.04726852 -0.1103766
 -0.10155927 -0.11188861  0.11231796 -0.086799    0.32936573 -0.05036436
 -0.23420955 -0.10162655 -0.04829394  0.14109056 -0.15620166 -0.10645665
 -0.036129    0.09006588  0.1497543  -0.04624369  0.01088479  0.03957214
 -0.05171019 -0.37950179 -0.13451494 -0.04419097 -0.01875141 -0.08811232
 -0.04703034  0.04062695 -0.18249185 -0.07335502  0.01998976  0.04496514
 -0.0369106  -0.06079822  0.21290684  0.05150118 -0.2296662   0.06345858
 -0.02823048  0.25023797  0.14258333  0.06481756  0.09122067 -0.15431109
  0.12776096 -0.18354084  0.07757872  0.17804979  0.13589963  0.00970897
  0.03946185 -0.09020281  0.02061252  0.10688303 -0.23840415  0.02760412
  0.09569187 -0.04470047 -0.03052221 -0.11484858  0.17964295  0.13562615
 -0.12792833 -0.17510018  0.14315279 -0.12549892 -0.09703015  0.07238899
 -0.15906085 -0.21515973 -0.31100082  0.0135133   0.40153247  0.09796441
 -0.18164492  0.03617763 -0.06327668 -0.06675957  0.10390178  0.09855005
 -0.01642476  0.05141075 -0.11451948  0.03423758  0.22160926 -0.07495633
 -0.05998332  0.21290983 -0.02932664  0.10358628  0.02322352  0.04315883
 -0.05261912  0.03199141 -0.1152591   0.01749756  0.00491686 -0.04638321
 -0.04794607  0.0977417  -0.10084141  0.07447295 -0.01566844  0.02176735
 -0.02380153  0.00864509 -0.12484592 -0.10915529  0.06278353 -0.24028502
  0.19946678  0.14454287  0.07342037  0.04855304  0.09196231  0.04863781
  0.01349482 -0.07864234 -0.22207168 -0.06352174  0.07614351  0.07723224
  0.08550872 -0.0339912 ]",0
"[-0.04920988  0.1007431  -0.00879072 -0.06933472 -0.04469666 -0.10144427
 -0.09580234 -0.10179892  0.09315525 -0.08777152  0.31475207 -0.07965057
 -0.22022529 -0.1064059  -0.04373199  0.13558485 -0.12719733 -0.08663216
 -0.03294732  0.07969566  0.16848761 -0.03585295  0.02358481  0.05577708
 -0.09410976 -0.37566406 -0.13329573 -0.07387412 -0.03304437 -0.09638286
 -0.04359455  0.05724227 -0.20148458 -0.072393    0.0081016   0.05330945
 -0.0303839  -0.04651104  0.21014911  0.0518859  -0.21908274  0.04482234
 -0.02996873  0.23979922  0.16170479  0.07361285  0.07905967 -0.12276362
  0.10633741 -0.17385317  0.06300864  0.14918503  0.13009363  0.01678347
  0.01993716 -0.07406855  0.03235289  0.07874073 -0.23195206 -0.00833425
  0.08409174 -0.05962362 -0.03492038 -0.10722181  0.19933684  0.11065646
 -0.11225337 -0.1518342   0.1707608  -0.13088208 -0.08211461  0.07456655
 -0.15333769 -0.21591346 -0.2950471   0.03208235  0.38287464  0.11179563
 -0.16925004  0.05893991 -0.05810832 -0.05765648  0.10059853  0.07900439
  0.01380565  0.03447634 -0.08489205  0.04191136  0.23106879 -0.08820516
 -0.05661727  0.19730528 -0.04059557  0.10028506  0.03484108  0.01077962
 -0.03731143  0.05071857 -0.08617626  0.06087299  0.00086412 -0.05489349
 -0.04924652  0.09198366 -0.10708235  0.09125512 -0.02219581  0.00172239
 -0.03066235  0.00430267 -0.15049134 -0.0881924   0.06957771 -0.25013778
  0.21195103  0.13796578  0.05912797  0.06674013  0.09615413  0.06438059
  0.02521095 -0.05381749 -0.25889829 -0.07725804  0.12053689  0.04872772
  0.08643109 -0.03381517]",0
"[-0.05951941  0.10301023  0.01423586 -0.0631984  -0.0301636  -0.12407055
 -0.10221545 -0.12272152  0.08052583 -0.10305082  0.35190311 -0.08647074
 -0.21653648 -0.12318067 -0.04187977  0.15314271 -0.13068868 -0.08450266
 -0.05720985  0.07696017  0.1626167  -0.05981312  0.03333927  0.05141171
 -0.09162644 -0.34875685 -0.1444595  -0.06278393 -0.0372766  -0.07124034
 -0.04939528  0.03113808 -0.18549849 -0.06271876  0.00830945  0.06175166
 -0.04358568 -0.06653161  0.21922505  0.03366356 -0.21870397  0.05508703
 -0.0285646   0.23797967  0.15424086  0.06362612  0.07303663 -0.15260334
  0.11375932 -0.16827478  0.07303413  0.16942887  0.15158997  0.03236018
  0.02800831 -0.08310288  0.05771907  0.08830814 -0.22818601 -0.0269352
  0.09037152 -0.05056883 -0.03120257 -0.12807244  0.2065959   0.14098322
 -0.13969654 -0.14850555  0.17145556 -0.11052293 -0.07590557  0.07154529
 -0.1752021  -0.22390896 -0.32743475  0.02168996  0.37311703  0.1161825
 -0.19783467  0.02635529 -0.08346104 -0.03359491  0.09853845  0.08791101
  0.000876    0.02113028 -0.10692684  0.01586199  0.20611131 -0.11111168
 -0.05835519  0.20261966 -0.0135693   0.08455736  0.02469585  0.0139977
 -0.05039552  0.0358361  -0.09210499  0.06556652 -0.01191037 -0.05914212
 -0.05173191  0.08777154 -0.10398726  0.08502826  0.00126885  0.00809214
 -0.02678021  0.0111099  -0.15345176 -0.11359054  0.05732903 -0.25212693
  0.2046421   0.14381707  0.07219564  0.07104807  0.11618938  0.09850642
 -0.00902424 -0.05081516 -0.23476014 -0.06635244  0.09450769  0.07046917
  0.07886533 -0.01621042]",0
"[-8.27701837e-02  1.46499678e-01  3.69628258e-02 -5.87186590e-02
 -7.43582025e-02 -1.42970741e-01 -1.16147973e-01 -1.10706411e-01
  7.92204887e-02 -9.79316086e-02  3.37031156e-01 -8.10692608e-02
 -2.15574130e-01 -1.21130742e-01 -5.02472930e-02  1.76821217e-01
 -1.52314723e-01 -9.15093794e-02 -4.91330437e-02  6.72819838e-02
  1.73480511e-01 -3.93503606e-02  5.33692762e-02  4.52554338e-02
 -7.02416226e-02 -3.65359515e-01 -1.45169050e-01 -6.50852919e-02
 -4.82272543e-02 -6.24371953e-02 -2.57868208e-02  4.12196219e-02
 -1.79033861e-01 -8.69082808e-02  2.91808206e-03  7.41000548e-02
 -3.50472182e-02 -4.96301912e-02  2.24157214e-01  7.49945408e-04
 -2.26552367e-01  8.06687698e-02  1.10568199e-02  2.60825276e-01
  1.91068500e-01  7.30840787e-02  7.84684122e-02 -1.38872713e-01
  1.29653811e-01 -1.41136587e-01  5.59505299e-02  1.75395027e-01
  1.54824942e-01  3.98834459e-02  2.95764580e-02 -6.41860589e-02
  7.42230564e-02  1.14303611e-01 -2.04472110e-01 -5.22307903e-02
  1.11404136e-01 -4.01127487e-02 -1.82949100e-02 -1.09810375e-01
  2.27869168e-01  1.11836053e-01 -1.26524463e-01 -1.53929651e-01
  1.59252062e-01 -1.19561292e-01 -1.16841674e-01  5.74371554e-02
 -2.01837391e-01 -1.90626130e-01 -3.21518689e-01  2.96672573e-03
  3.63210857e-01  8.92604068e-02 -1.98708713e-01  5.35180606e-02
 -4.92857695e-02 -3.13797183e-02  9.80669335e-02  1.12611391e-01
 -3.11523536e-03  2.15807464e-02 -1.20393910e-01  1.08244969e-02
  2.17791587e-01 -1.11160919e-01 -4.07758951e-02  2.20468670e-01
  2.65545435e-02  9.31880996e-02  3.75261642e-02 -2.07432406e-03
 -3.46978493e-02  4.85575944e-02 -1.26282677e-01  6.72722012e-02
 -1.33561147e-02 -5.05027175e-02 -7.75635689e-02  6.53618574e-02
 -1.10473454e-01  8.90223607e-02 -2.56714830e-03  5.84907271e-02
 -5.93417697e-02  1.75746172e-04 -1.39950886e-01 -8.90503526e-02
  7.42793232e-02 -2.13384748e-01  2.11474329e-01  1.49811387e-01
  4.17371616e-02  6.51586503e-02  1.42000750e-01  9.58170965e-02
 -8.28965276e-04 -4.87641282e-02 -2.44228840e-01 -6.53274208e-02
  1.19140871e-01  4.18237522e-02  9.91492867e-02  5.63334022e-03]",0
"[-0.08104709  0.11858067  0.01752821 -0.07067434 -0.06476883 -0.13418902
 -0.10946579 -0.12038058  0.0790937  -0.06144674  0.32342327 -0.05807093
 -0.23835182 -0.10816892 -0.06760622  0.14906114 -0.16836224 -0.08628915
 -0.04334298  0.06189474  0.16097355 -0.01713588  0.0500525   0.03521431
 -0.08689692 -0.37164971 -0.11562297 -0.07550366 -0.02629592 -0.09413922
 -0.03340934  0.03499432 -0.19995867 -0.08400213  0.02260563  0.07952733
 -0.02499905 -0.03857086  0.19420744  0.05665639 -0.20796829  0.05798712
 -0.02695058  0.24940293  0.15394832  0.08141091  0.07629947 -0.16397025
  0.12644966 -0.1844364   0.05103239  0.15814336  0.10242327  0.02620959
  0.04399742 -0.06755819  0.06401026  0.091052   -0.25337717 -0.01516762
  0.09046874 -0.02225373 -0.00550536 -0.10216966  0.18233883  0.10328625
 -0.11018662 -0.14786837  0.12251355 -0.14366004 -0.10742078  0.08731612
 -0.12786338 -0.20201659 -0.3259528  -0.00872563  0.39802811  0.11042377
 -0.17877531  0.02664823 -0.06954633 -0.08629068  0.11419649  0.05822155
 -0.01473373  0.06318891 -0.12544282  0.02513491  0.22853506 -0.08178567
 -0.0440508   0.23004416 -0.00419824  0.11671012  0.04827929  0.04533772
 -0.07762977  0.03446894 -0.10062123  0.01333445 -0.00330739 -0.05146323
 -0.04524125  0.07489976 -0.10416207  0.0852231  -0.0214556   0.00784824
 -0.05922245 -0.00634464 -0.12963712 -0.09509049  0.06881347 -0.24237651
  0.20883888  0.17286879  0.04750295  0.0574589   0.0949968   0.02990813
 -0.02590497 -0.05813336 -0.20036124 -0.07984503  0.08826207  0.04919796
  0.09102859 -0.03519204]",0
"[-0.07018608  0.13626179  0.00560366 -0.05443003 -0.04842083 -0.10691074
 -0.10075106 -0.12930545  0.07362159 -0.09561101  0.31133217 -0.1035157
 -0.24438751 -0.11875701 -0.06234878  0.15336643 -0.14559741 -0.08615872
 -0.0533827   0.06528819  0.18691388 -0.02124028  0.04912886  0.03271823
 -0.08715571 -0.3485463  -0.14400052 -0.06859109 -0.00981657 -0.07367954
 -0.06032685  0.02153439 -0.19892751 -0.08005032  0.01202071  0.07197665
 -0.03562144 -0.05381217  0.18929411  0.04169763 -0.19980977  0.05376697
 -0.02588229  0.23716512  0.14608499  0.08323365  0.06922825 -0.18007042
  0.09583137 -0.1625593   0.06768335  0.18005148  0.11058778  0.06352708
  0.03451644 -0.06754607  0.08757632  0.09507217 -0.2219806  -0.00898004
  0.11672066 -0.03940068 -0.02473075 -0.1117666   0.20286936  0.10307813
 -0.1130091  -0.16969272  0.14968485 -0.14241101 -0.10742675  0.08943193
 -0.13930295 -0.1982172  -0.31709817  0.00083765  0.38682947  0.14093573
 -0.19869836  0.04182699 -0.07602558 -0.05168216  0.14193957  0.10100561
  0.00531237  0.04501378 -0.11649165  0.00836677  0.21085604 -0.10310023
 -0.05045693  0.23749867  0.0106152   0.10264856  0.0530975   0.0177011
 -0.05657267  0.02286353 -0.07863631  0.02860706  0.00555064 -0.07181048
 -0.07208786  0.08022207 -0.09347886  0.10805525 -0.01834583  0.02425984
 -0.03524858 -0.02467824 -0.12328876 -0.08281808  0.07269733 -0.26254687
  0.198906    0.15849976  0.04469253  0.06415772  0.11170072  0.10739743
 -0.01476133 -0.05799454 -0.23954459 -0.08428041  0.0992336   0.04335913
  0.07150374 -0.02513766]",0
"[-7.80550167e-02  1.26461819e-01  1.91305093e-02 -5.36609106e-02
 -4.89035659e-02 -1.10894360e-01 -1.22890115e-01 -1.10024892e-01
  1.02972239e-01 -1.25818118e-01  3.10600102e-01 -7.27941915e-02
 -2.19241187e-01 -1.23329513e-01 -4.58736308e-02  1.85352147e-01
 -1.38609946e-01 -1.14945531e-01 -5.01289964e-02  5.48110083e-02
  1.79566622e-01 -4.19112816e-02  5.36364131e-02  5.04399613e-02
 -1.07247718e-01 -3.47833306e-01 -1.48985982e-01 -7.33462870e-02
 -4.97956872e-02 -7.07758665e-02 -2.95188893e-02  5.80624072e-03
 -1.96395352e-01 -6.89172596e-02 -1.20357971e-03  6.48970008e-02
 -4.96327430e-02 -6.00857288e-02  2.27448598e-01  1.26838516e-02
 -2.25742564e-01  7.45182708e-02  1.04514905e-03  2.44333431e-01
  1.67253688e-01  6.17824234e-02  6.93390146e-02 -1.55730918e-01
  1.29836738e-01 -1.42429128e-01  5.94760664e-02  1.67640314e-01
  1.50096759e-01  4.72420417e-02  4.00746949e-02 -5.99014685e-02
  7.38815814e-02  1.05416469e-01 -1.99522480e-01 -1.68547649e-02
  8.63982737e-02 -4.31458019e-02 -4.61252257e-02 -1.10545836e-01
  2.14813307e-01  1.08059429e-01 -1.29472807e-01 -1.79401591e-01
  1.58723831e-01 -1.22902431e-01 -1.07987404e-01  8.50864127e-02
 -1.82506770e-01 -2.10236266e-01 -3.35805833e-01 -4.37580142e-03
  3.53548378e-01  9.84149575e-02 -2.12609217e-01  6.32599741e-02
 -2.83745155e-02 -2.57732701e-02  9.75802541e-02  1.36354476e-01
  3.52834941e-05  4.40364033e-02 -1.09038264e-01  2.01345421e-02
  2.13952437e-01 -1.14241756e-01 -5.80111593e-02  2.25354001e-01
  1.84213389e-02  1.02266312e-01  3.70331518e-02  9.92979761e-03
 -4.95220833e-02  2.39388384e-02 -1.21905737e-01  3.91495600e-02
  1.97673421e-02 -1.95704587e-02 -7.23627880e-02  6.44463301e-02
 -8.13808814e-02  9.69880298e-02 -8.06509703e-03  4.05420437e-02
 -5.18009961e-02  1.96130257e-02 -1.65732533e-01 -9.76051763e-02
  6.96646720e-02 -2.17986017e-01  2.00150728e-01  1.45148307e-01
  4.34977524e-02  5.09673283e-02  1.53644159e-01  9.69179124e-02
 -6.45501213e-03 -2.61237267e-02 -2.50185430e-01 -6.30805641e-02
  1.15844041e-01  4.36303578e-02  1.05552986e-01 -9.11143702e-03]",0
"[-0.0767003   0.13924788  0.03687935 -0.05350351 -0.08272212 -0.07053228
 -0.12806728 -0.10325044  0.08803812 -0.06753302  0.31820416 -0.07068603
 -0.20572123 -0.11110764 -0.09955416  0.13851164 -0.11372747 -0.07380359
 -0.04522449  0.03610895  0.17931335  0.00110329  0.05712129  0.01613949
 -0.11369926 -0.37542045 -0.10733677 -0.08493032 -0.0385343  -0.11668914
 -0.04307712  0.01666744 -0.19617225 -0.04741567 -0.0231995   0.05386148
 -0.02749207 -0.04032417  0.16984785  0.04617412 -0.2062086   0.06656747
 -0.06347065  0.22935861  0.18024802  0.0727961   0.07117423 -0.18084221
  0.09058034 -0.12269486  0.03424373  0.18951665  0.0560771   0.01563321
  0.02348601 -0.05123791  0.04732757  0.09459752 -0.21041137 -0.04125248
  0.06802034 -0.02587983 -0.03686143 -0.14018436  0.17064501  0.11023666
 -0.08275813 -0.17534383  0.15520276 -0.146461   -0.10006675  0.07781707
 -0.14590463 -0.20812087 -0.29071125 -0.01259967  0.38773468  0.13333905
 -0.21130073  0.04624733 -0.07667184 -0.05075454  0.11838745  0.08022516
 -0.00628184  0.06317279 -0.10588927  0.0090942   0.20156698 -0.07889704
 -0.03772154  0.22762868 -0.0048276   0.08924519  0.06366035  0.00669274
 -0.08364087  0.0636177  -0.07658391  0.00501312 -0.01070975 -0.07260594
 -0.04517791  0.07323337 -0.11354989  0.1356506  -0.02484124  0.03528336
 -0.03717062 -0.01937584 -0.08800738 -0.06819107  0.11661834 -0.22681251
  0.18915787  0.15430149  0.05881747  0.10047103  0.12482144  0.10542447
 -0.04807776 -0.03570764 -0.24846604 -0.0500155   0.06294607  0.00547855
  0.08547544 -0.01320894]",0
"[-0.09505136  0.18463089  0.03513731 -0.02473105 -0.10980967 -0.09743433
 -0.13268736 -0.12907642  0.08193051 -0.10321134  0.32475248 -0.06168371
 -0.20958515 -0.08778512 -0.10117449  0.16050692 -0.15900843 -0.07441974
 -0.0512457   0.02793731  0.15153706  0.01661112  0.05974975  0.01266406
 -0.09689127 -0.36945635 -0.1040315  -0.04719103  0.02619495 -0.09106819
 -0.05534301  0.00668739 -0.17082104 -0.07967377  0.01915007  0.05661462
 -0.03053506 -0.05224561  0.18067515  0.04970638 -0.1924061   0.07908377
 -0.01150027  0.2745426   0.18663698  0.07974806  0.06909316 -0.17560264
  0.10827959 -0.12964147  0.05697217  0.1417447   0.10959078  0.01858644
  0.05863879 -0.08376054  0.02904982  0.10679546 -0.20556931 -0.02912126
  0.10835707 -0.008365   -0.01193232 -0.12807946  0.1990639   0.0949343
 -0.08037122 -0.17009635  0.1623449  -0.13033471 -0.09274226  0.08050467
 -0.12543301 -0.1701629  -0.28544062 -0.00547602  0.39104354  0.15179387
 -0.14389709  0.03190806 -0.04697736 -0.06409926  0.08461821  0.0566856
 -0.04523989  0.02760091 -0.09373128  0.02387829  0.2053193  -0.05311954
 -0.06527818  0.2231752   0.00362152  0.05824359  0.05579896 -0.01984764
 -0.11668062  0.04366902 -0.09109779 -0.02799674 -0.00304057 -0.08770686
 -0.01516427  0.09002198 -0.12868266  0.10248407 -0.04248538  0.04430091
 -0.01863887  0.01451617 -0.12866907 -0.04881911  0.105031   -0.23506929
  0.20812857  0.14427537  0.08918685  0.08270445  0.13566299  0.05611351
 -0.01188673 -0.02247276 -0.19659461 -0.08218887  0.07013405 -0.0231346
  0.13436519  0.0029639 ]",0
"[-0.07560354  0.11987331  0.01902306 -0.06783736 -0.06317602 -0.09722421
 -0.10256342 -0.11669329  0.09611    -0.13318631  0.33003643 -0.09239569
 -0.22763215 -0.09017187 -0.06466889  0.17134978 -0.13463309 -0.10533038
 -0.04966443  0.04970738  0.16777906 -0.05477379  0.03017539  0.05966429
 -0.07891564 -0.35228184 -0.16432276 -0.08863962 -0.04248621 -0.07503673
 -0.01063121  0.00452015 -0.18230499 -0.04795109 -0.00949288  0.03423792
 -0.0455161  -0.05495002  0.22504182  0.00603779 -0.23214474  0.08836368
 -0.00191368  0.24532901  0.13602789  0.07739886  0.07484235 -0.14539462
  0.12642281 -0.12086497  0.07776891  0.17636061  0.15138231  0.03502348
  0.03351795 -0.07201341  0.06266481  0.10136255 -0.19590421  0.0098604
  0.1001354  -0.04416306 -0.03514667 -0.10305647  0.21240313  0.1156432
 -0.13150261 -0.19318996  0.17618848 -0.12598555 -0.09334004  0.0952092
 -0.20349957 -0.20104502 -0.30074373  0.01589094  0.3795481   0.07601072
 -0.17691687  0.05049551 -0.0558063  -0.03286038  0.08512595  0.13159034
  0.00840828  0.0083923  -0.10322212  0.0174654   0.22086096 -0.11766646
 -0.06183694  0.22041307 -0.0091278   0.07160398  0.0113073   0.01913941
 -0.05845535  0.03084397 -0.07744095  0.04716103  0.00826041 -0.04382217
 -0.08937344  0.06080651 -0.11246341  0.09448865 -0.02333282  0.04719646
 -0.05081791  0.03194241 -0.15744464 -0.08539421  0.0856171  -0.2350111
  0.22497419  0.14431384  0.06149198  0.03881884  0.13223155  0.08573582
  0.01123816 -0.04630181 -0.26311192 -0.07748248  0.10473882  0.03872263
  0.08060356 -0.01139919]",0
"[-0.06519904  0.1139188  -0.01554855 -0.0564987  -0.04819306 -0.0991873
 -0.10613523 -0.12010137  0.08567989 -0.08453927  0.31410334 -0.07063967
 -0.22417633 -0.11806756 -0.05594264  0.15363778 -0.13771614 -0.09533853
 -0.05617538  0.07879487  0.17335795 -0.05165938  0.03627774  0.06935325
 -0.09173898 -0.36696154 -0.14721783 -0.0674362  -0.019654   -0.07179154
 -0.05608936  0.02983802 -0.1987637  -0.0792042   0.00055218  0.04524155
 -0.02786564 -0.04645676  0.20818354  0.04188396 -0.23905437  0.07016147
 -0.01583763  0.2475154   0.16107853  0.0703962   0.0773038  -0.1490089
  0.10154201 -0.15577312  0.07758692  0.17533934  0.14351536  0.03219016
  0.01821204 -0.06841991  0.05541449  0.09996541 -0.23719089 -0.00763327
  0.0875566  -0.05232999 -0.03034533 -0.11216752  0.17570943  0.12847793
 -0.11209252 -0.18747102  0.15175273 -0.14142066 -0.0879893   0.0850957
 -0.16552021 -0.22345056 -0.34801459  0.02008789  0.38263258  0.13093218
 -0.18467888  0.05270813 -0.06347864 -0.05063037  0.12235735  0.09658638
  0.00831699  0.0221257  -0.1061929   0.02844553  0.20466504 -0.09458529
 -0.06113094  0.20960072 -0.00371457  0.08543506  0.03168257  0.05203304
 -0.05598238  0.04714195 -0.08994424  0.05618325 -0.00244706 -0.03289185
 -0.04306679  0.07670489 -0.09475227  0.08574277 -0.00695983  0.01755835
 -0.03050643  0.00860309 -0.15042059 -0.11221516  0.06153234 -0.24930075
  0.20495665  0.15620843  0.05492412  0.0552764   0.1173704   0.08175483
 -0.00069152 -0.05633996 -0.24398182 -0.06297968  0.11459821  0.04288402
  0.08336636 -0.02256522]",0
"[-0.05334876  0.09970088 -0.00452555 -0.04765502 -0.04895202 -0.10726819
 -0.10740045 -0.11130903  0.08243898 -0.07955172  0.30520949 -0.06516183
 -0.22904979 -0.12138177 -0.04350103  0.15668151 -0.13903701 -0.1036104
 -0.06271911  0.07230453  0.15695718 -0.05753841  0.0355144   0.07278679
 -0.06893975 -0.38435277 -0.12984011 -0.06541316 -0.02330438 -0.07402398
 -0.07622648  0.03137334 -0.20714398 -0.09129508  0.00653608  0.05914024
 -0.03107874 -0.04909458  0.21007337  0.03973907 -0.24370018  0.07268505
 -0.03087192  0.25208378  0.17368045  0.07722418  0.08906402 -0.13348806
  0.10920967 -0.17113037  0.08567659  0.18356046  0.14934468  0.01655139
  0.01031841 -0.0706083   0.031564    0.10333245 -0.22723661  0.00509349
  0.09424681 -0.06248204 -0.01826429 -0.11893299  0.18819968  0.12561916
 -0.11621862 -0.17483754  0.14612672 -0.14511161 -0.07822579  0.07440756
 -0.17277032 -0.22753283 -0.33583137  0.02808208  0.38617444  0.11432316
 -0.17963208  0.0439436  -0.06715633 -0.05332839  0.11502016  0.10557608
  0.01899657  0.03418316 -0.10440336  0.04132483  0.22692132 -0.09662174
 -0.05883398  0.20727882 -0.01939281  0.08085203  0.02586888  0.04470732
 -0.03897892  0.05066658 -0.09338539  0.06412712 -0.00611879 -0.04250389
 -0.0403906   0.06339112 -0.09403222  0.06716345 -0.02260651  0.02557842
 -0.02864614 -0.00598345 -0.15459141 -0.11974591  0.0737509  -0.239677
  0.21799314  0.16934688  0.06551541  0.05224423  0.09708539  0.07238012
  0.01570723 -0.06638566 -0.243709   -0.05824018  0.11607252  0.05229251
  0.0911587  -0.02086652]",0
"[-0.09580591  0.15210928  0.03772321 -0.04880494 -0.10155802 -0.12038712
 -0.15808733 -0.1415526   0.08918675 -0.11450888  0.3200666  -0.07006233
 -0.17354348 -0.12628773 -0.06939607  0.19879262 -0.20111404 -0.0914525
 -0.02237834  0.02696683  0.16042146 -0.00088114  0.0759809   0.00388565
 -0.13432291 -0.37295568 -0.10493107 -0.07377761 -0.0092914  -0.02718395
 -0.03040911  0.05704802 -0.1689951  -0.06855379  0.03002839  0.08504765
 -0.02573185 -0.02798805  0.20150755  0.01692495 -0.23722805  0.09223762
  0.00058633  0.26131752  0.1725685   0.05231461  0.08417018 -0.17174341
  0.13040219 -0.13525034  0.08348747  0.15687488  0.10936778  0.02367135
  0.06475811 -0.07292634  0.05405851  0.12036171 -0.19150598 -0.04291086
  0.12447705 -0.01739478  0.02031693 -0.11998684  0.21021782  0.09829739
 -0.10115071 -0.15218055  0.14127575 -0.06671181 -0.10942837  0.06808409
 -0.16775075 -0.18302183 -0.3519555  -0.0223884   0.38693419  0.11051327
 -0.17302671  0.04774251 -0.05126435 -0.05300225  0.10930686  0.09437722
 -0.0116406   0.02944464 -0.09831481  0.02036569  0.2067506  -0.09721904
 -0.06429207  0.22754285  0.01851361  0.08277187  0.02605602  0.00524518
 -0.0953792   0.0450562  -0.11407714 -0.00649224 -0.00380142 -0.04259179
 -0.0362955   0.09187268 -0.13331336  0.11043059 -0.00685785  0.05749329
 -0.04405336  0.02569018 -0.11500812 -0.06350157  0.0778338  -0.21341552
  0.21142653  0.14822011  0.08516366  0.10667554  0.15587212  0.04506489
 -0.02999648 -0.04244253 -0.21019346 -0.05894456  0.09144928  0.0262304
  0.12178241  0.04346769]",0
"[-0.07412589  0.10750481  0.0067859  -0.06202533 -0.04650418 -0.13332947
 -0.09525756 -0.11011913  0.10147319 -0.07357886  0.33442903 -0.04882082
 -0.22230996 -0.15317762 -0.04956743  0.16847733 -0.16649191 -0.10384721
 -0.04210094  0.06519203  0.17659307 -0.05121064  0.04926305  0.04723126
 -0.09223414 -0.34394825 -0.13694027 -0.06569032 -0.02260236 -0.05805163
 -0.04016413  0.03757882 -0.20674878 -0.09918032  0.01501232  0.07808793
 -0.02143173 -0.0606632   0.20555373  0.02487656 -0.2184573   0.07950573
 -0.00880332  0.23539864  0.16393769  0.06417921  0.07049722 -0.15003948
  0.11859151 -0.16570616  0.08600263  0.17472938  0.13705641  0.0267179
  0.03272983 -0.07826646  0.05791466  0.10930885 -0.20591895 -0.03593677
  0.09845886 -0.0279984  -0.03701162 -0.12255043  0.16323616  0.12594202
 -0.1075247  -0.17811438  0.15326749 -0.1178465  -0.10567986  0.0820272
 -0.18026498 -0.18760195 -0.34112886  0.00956499  0.36888617  0.09726381
 -0.19135907  0.03790514 -0.06623528 -0.01406702  0.11207837  0.06719168
  0.0075946   0.01851672 -0.13544837  0.00392838  0.20563756 -0.08957056
 -0.06063635  0.20110054  0.01381739  0.09173012  0.04308274  0.02283205
 -0.02871031  0.0404406  -0.11814865  0.04670931  0.00646658 -0.04250878
 -0.07045388  0.07899322 -0.09504177  0.05375976  0.00535757  0.03306698
 -0.02968366  0.01258769 -0.15104397 -0.10425325  0.0537864  -0.22482319
  0.22631471  0.15867279  0.04323233  0.04899946  0.12025145  0.09076361
 -0.02739369 -0.05865094 -0.22668692 -0.07365022  0.09485999  0.05859747
  0.0810554  -0.01466664]",0
"[-0.05556878  0.11096369  0.01888838 -0.05965678 -0.0436185  -0.08416277
 -0.11182518 -0.09793775  0.08649807 -0.09612002  0.32046241 -0.06150676
 -0.21848038 -0.13273972 -0.04257034  0.14073142 -0.13457744 -0.09709267
 -0.05453891  0.05769448  0.16343421 -0.04704953  0.03945379  0.03653316
 -0.1159407  -0.36085504 -0.14349431 -0.06591601  0.01015955 -0.09263714
 -0.05133721  0.01038944 -0.21732523 -0.05788843 -0.01514329  0.05374699
 -0.03434676 -0.06966911  0.19829901  0.0365288  -0.22039653  0.0898079
 -0.05737286  0.22418977  0.15535431  0.0776666   0.08348673 -0.15338881
  0.11105873 -0.15190949  0.07554277  0.19105874  0.11093684  0.02384827
  0.01075055 -0.06557068  0.05777042  0.08263921 -0.23113577 -0.01051726
  0.06767248 -0.04083666 -0.02727031 -0.10679025  0.16776527  0.1196649
 -0.09642284 -0.19873281  0.17716366 -0.15138464 -0.07239351  0.09901737
 -0.1598936  -0.20425315 -0.32237077  0.01884868  0.386711    0.12434741
 -0.18460192  0.06401088 -0.08179109 -0.05415352  0.10593338  0.10481335
  0.00475815  0.03360055 -0.11027309  0.0322441   0.2286949  -0.09746173
 -0.05874942  0.21779796  0.0146172   0.09290313  0.03805258  0.01255483
 -0.05553406  0.02891874 -0.06606855  0.04025649  0.00515236 -0.03948038
 -0.06056884  0.09020425 -0.09244248  0.11472408 -0.01134885  0.01412172
 -0.02325667  0.01282626 -0.12983645 -0.11555897  0.06848504 -0.25292772
  0.20456547  0.16556591  0.06786747  0.05621769  0.11738922  0.09726765
 -0.00416856 -0.04333678 -0.24367748 -0.07293422  0.08029431  0.0345242
  0.07735233 -0.01617041]",0
